trip_uuid,isolation_anomaly,isolation_score,Anomaly,delivery_time_hours,actual_time,osrm_time,actual_distance_to_destination,osrm_distance,factor,segment_factor,is_cutoff,duplicate_flag,same_city
trip-153728906748270174,0,0.16298084253874479,Normal,,327,191,199.9387732,257.9328,1.712041885,2.05,True,1,0
trip-153756066760737262,0,0.14624656970362432,Normal,,376,255,286.1310291,317.1095,1.474509804,2.228571429,True,1,0
trip-153728833144244781,0,0.003210243167196425,Normal,5.355,1266,789,772.435767,1054.8882,1.604562738,4.777777778,True,1,0
trip-153801437118037011,0,0.12989427292594857,Normal,,353,254,264.2528241,342.5997,1.38976378,0.192307692,True,1,0
trip-153817106345453699,0,0.13762714424518646,Normal,,693,292,331.825982,397.7419,2.373287671,1.588235294,True,1,0
trip-153780090967649899,0,0.12286754311108428,Normal,,1007,502,638.1472991,709.4294,2.005976096,1.588235294,True,1,0
trip-153730064569552796,0,0.1343194388873008,Normal,,840,441,514.925442,624.4307,1.904761905,1.565217391,True,1,0
trip-153692515127324069,0,0.1833609337641331,Normal,,199,85,110.6204768,121.5478,2.341176471,1.9375,True,1,0
trip-153696658671269483,0,0.10339301743690421,Normal,,49,39,25.11920097,39.1411,1.256410256,4.333333333,False,1,0
trip-153723073228799540,0,0.14390703546749234,Normal,,623,290,330.078673,393.5763,2.148275862,1.470588235,True,1,0
trip-153747431684991593,0,0.1843442204259768,Normal,,49,24,18.35985435,24.173,2.041666667,2.214285714,True,0,0
trip-153755182189424511,0,0.1800386162736658,Normal,,182,105,133.1834622,148.7781,1.733333333,1.764705882,True,1,0
trip-153724882608903544,0,0.17968641153695708,Normal,,50,40,23.27808545,34.8669,1.25,1.25,True,0,0
trip-153799691107405012,0,0.1772418450315309,Normal,,104,52,45.1413775,64.9611,2.0,3.6,True,1,0
trip-153731286886537833,0,0.1135658370319389,Normal,,975,562,617.7381377,751.6161,1.734875445,1.25,True,1,0
trip-153845186341223055,1,-0.009846116198475863,Fraud,,2574,1075,1277.219503,1500.1403,2.394418605,1.434782609,True,1,0
trip-153798832811577159,0,0.04663687933966576,Normal,-6.65,1182,740,804.3968975,956.0303,1.597297297,1.636363636,True,1,0
trip-153850749461063434,0,0.1647886429178289,Normal,,260,100,132.3411238,139.5439,2.6,2.4375,True,1,0
trip-153777153016792753,1,-0.1334079586362309,Fraud,,544,36,30.25472889,42.4472,15.11111111,83.66666667,False,0,0
trip-153827302344184617,0,0.1831092456800411,Normal,,81,44,36.43654667,46.3981,1.840909091,1.928571429,True,0,0
trip-153747738756722280,0,0.1882818487281453,Normal,,87,57,44.9307856,69.3286,1.526315789,1.096774194,True,1,0
trip-153808095945527468,0,0.18206942582693703,Normal,,52,22,19.16086372,23.9619,2.363636364,2.0,True,0,0
trip-153789273171726140,0,0.16640992546990152,Normal,2.295,55,35,44.32039769,50.8273,1.571428571,1.666666667,True,0,0
trip-153787939890361711,0,0.18391957999246183,Normal,,57,26,22.24943613,33.98,2.192307692,2.192307692,True,0,0
trip-153825870149033010,0,0.0666686732421713,Normal,,1886,930,1078.577686,1299.8132,2.027956989,1.8,True,1,0
trip-153816926257488039,0,0.10013582913628899,Normal,,179,120,144.077066,166.2626,1.491666667,1.333333333,False,1,0
trip-153826897300192971,0,0.18754892621635572,Normal,,50,34,46.19616692,48.5452,1.470588235,1.222222222,True,1,0
trip-153767077163486541,0,0.15973584120278944,Normal,,136,114,133.068484,151.3381,1.192982456,1.266666667,True,1,0
trip-153810010650379013,0,0.1763175678592967,Normal,,230,107,110.1627413,131.8548,2.14953271,2.380952381,True,1,0
trip-153769620021890924,0,0.18919685800418307,Normal,,33,23,23.11164895,29.1024,1.434782609,1.434782609,True,1,0
trip-153729364786613267,0,0.18434849494930683,Normal,,107,70,88.56770823,98.1331,1.528571429,1.466666667,True,1,0
trip-153712958063109219,0,0.11391082757203486,Normal,,960,512,594.1911969,720.04,1.875,0.958333333,True,1,0
trip-153855456456511822,0,0.14283608422532817,Normal,4.956666666666667,20,16,10.34593695,13.1745,1.25,1.25,True,1,0
trip-153792023977168656,0,0.1954119170049069,Normal,,72,38,46.16405723,53.2897,1.894736842,2.0,True,1,0
trip-153739718392333999,0,0.1892009132326039,Normal,,132,78,89.66418403,106.5702,1.692307692,1.578947368,True,1,0
trip-153704625120475467,1,-0.012763628101994162,Fraud,,195,48,28.11329929,37.7672,4.0625,19.42857143,False,0,0
trip-153809074258850708,0,0.16186179430094716,Normal,,33,35,23.12761525,24.0562,0.942857143,0.942857143,True,0,0
trip-153819965711740203,0,0.15489953183335925,Normal,,368,158,177.0714385,223.8023,2.329113924,2.419354839,True,1,0
trip-153792997927676794,0,0.09302482289533309,Normal,18.053333333333335,40,27,28.44297691,31.636,1.481481481,1.428571429,True,1,0
trip-153801597940879511,0,0.12740228195801034,Normal,,90,29,22.68332237,33.8183,3.103448276,1.555555556,False,0,0
trip-153837084541443978,0,0.11169210825351888,Normal,-13.588333333333333,76,42,36.20507007,56.0568,1.80952381,1.928571429,True,0,0
trip-153791166614583191,0,0.1880241402951301,Normal,,137,79,89.24034737,107.6893,1.734177215,1.5,True,1,0
trip-153809513194421423,0,0.19086462528555415,Normal,,98,43,45.83210948,51.5393,2.279069767,1.714285714,True,1,0
trip-153742171405895874,0,0.02719231967311142,Normal,,802,486,550.709075,627.4269,1.650205761,1.470588235,True,0,0
trip-153683899106818828,0,0.18458835377658062,Normal,,42,19,23.3960585,27.4909,2.210526316,2.210526316,True,1,0
trip-153704210104377240,0,0.16656786548391095,Normal,,19,14,9.8948385,12.2442,1.357142857,1.357142857,True,0,0
trip-153682734831749620,0,0.17709521187274818,Normal,,99,78,67.34852109,83.9703,1.269230769,1.375,True,1,0
trip-153729227835004200,0,0.10659629745654498,Normal,,91,51,67.80962421,70.0435,1.784313725,-1.0,False,1,0
trip-153781084321018063,0,0.15995144002960593,Normal,,382,197,198.6094771,242.1177,1.939086294,1.0,True,1,0
trip-153765744185791898,0,0.18974030660315427,Normal,,154,86,74.80770849,100.2861,1.790697674,1.928571429,True,1,0
trip-153684384795377237,0,0.17764886192018636,Normal,-2.993333333333333,34,21,25.57033809,26.4638,1.619047619,1.619047619,True,0,0
trip-153739874370896593,0,0.17781956233412732,Normal,,183,100,111.2092173,130.9018,1.83,2.692307692,True,1,0
trip-153698814532760119,0,0.07337477324411257,Normal,-4.74,1157,642,770.4363635,890.5319,1.802180685,1.315789474,True,1,0
trip-153716182991453455,1,-0.011418756929946206,Fraud,-18.625,1617,915,968.0256035,1255.7486,1.767213115,1.470588235,True,1,0
trip-153782804156105085,1,-0.05350449196652707,Fraud,,1669,852,1010.693831,1162.349,1.958920188,6.857142857,False,1,0
trip-153712593663521081,0,0.19256754625217298,Normal,,42,25,22.15010435,26.8984,1.68,1.68,True,1,0
trip-153723073228799540,0,0.08512170448871226,Normal,,1531,792,858.8326904,1052.5518,1.933080808,2.15625,True,1,0
trip-153826318457675848,0,0.19332118090185263,Normal,,38,21,22.50798924,27.5374,1.80952381,1.80952381,True,1,0
trip-153712559165631535,0,0.15926447738406474,Normal,,387,232,243.451711,298.9657,1.668103448,1.380952381,True,1,0
trip-153700734080145609,0,0.19486031300686402,Normal,,72,37,44.92406212,51.7409,1.945945946,1.555555556,True,1,0
trip-153739454399603402,0,0.16316798029091528,Normal,,334,185,176.4000512,227.5625,1.805405405,1.103448276,True,1,0
trip-153852722986895719,0,0.07677501420371036,Normal,,461,268,264.6681307,349.4296,1.720149254,2.1,True,0,0
trip-153792476026867577,0,0.1707846183495741,Normal,,114,87,66.97379916,90.6993,1.310344828,0.516129032,True,1,0
trip-153792759657814732,0,0.09027929439436416,Normal,-5.825,785,412,396.8280932,557.8277,1.905339806,1.090909091,True,1,0
trip-153855021234288417,0,0.14499857600705363,Normal,,11,12,10.91371367,12.9152,0.916666667,0.916666667,True,1,0
trip-153696390158396796,0,0.06215140920373552,Normal,,400,141,134.2445567,183.4583,2.836879433,3.25,False,1,0
trip-153782587813052916,0,0.15541260461888373,Normal,,280,187,242.7866383,264.6117,1.497326203,1.277777778,True,1,0
trip-153820854477264327,0,0.18655804343115379,Normal,,34,21,22.00306984,30.9225,1.619047619,1.619047619,True,0,0
trip-153832020589678552,0,0.09329888395621044,Normal,5.575,76,21,22.47084427,27.2558,3.619047619,5.0,True,0,0
trip-153690576937454039,0,0.17135625505213203,Normal,,26,14,9.066255078,14.3458,1.857142857,1.857142857,True,0,0
trip-153747926970623889,0,0.06124226355600704,Normal,,1627,765,837.0570903,1019.5499,2.126797386,0.433333333,True,1,0
trip-153749764969514534,0,0.1307647674543977,Normal,,32,16,19.92078041,21.1767,2.0,2.0,False,0,0
trip-153671742249756615,0,0.11659423688069209,Normal,,993,528,682.2665085,743.6634,1.880681818,2.0,True,1,0
trip-153679917535111653,0,0.17840724146290227,Normal,,108,74,91.10107174,104.9497,1.459459459,0.923076923,True,1,0
trip-153754304446771721,0,0.06315063628201717,Normal,-3.8516666666666666,1535,815,904.1235685,1129.7447,1.883435583,1.538461538,True,1,0
trip-153703228923296896,0,0.16910107566269827,Normal,,36,17,9.22365694,12.2319,2.117647059,2.117647059,True,0,0
trip-153767077163486541,0,0.07497293194618099,Normal,10.031666666666666,370,228,220.0307492,292.4242,1.622807018,3.5625,True,1,0
trip-153747983285626795,0,0.16066949046639245,Normal,,14,11,9.642284036,10.5322,1.272727273,1.272727273,True,0,0
trip-153777053167372793,0,0.12483143109952854,Normal,,150,40,44.12510952,57.8376,3.75,4.826086957,True,1,0
trip-153821346160692075,0,0.18870139194491664,Normal,,95,50,66.04115078,70.683,1.9,2.2,True,1,0
trip-153749454502403975,0,0.17386297064703082,Normal,,52,19,23.40950591,24.906,2.736842105,2.736842105,True,1,0
trip-153789832480310852,0,0.1914781064459148,Normal,,96,57,66.66986683,80.746,1.684210526,1.75,True,1,0
trip-153844549250126648,0,0.14527903146668908,Normal,,440,267,266.2424285,331.0028,1.647940075,2.5,True,1,0
trip-153817106345453699,0,0.14120477272053494,Normal,,468,174,176.0276484,230.2442,2.689655172,2.47826087,True,1,0
trip-153675294391786238,0,0.1746085588177182,Normal,,219,114,132.4659069,152.2441,1.921052632,2.25,True,1,0
trip-153756553283430182,0,0.14851003903975185,Normal,,365,205,154.6036123,210.2395,1.780487805,3.653846154,True,1,0
trip-153696735422588131,0,0.1453325409199513,Normal,,29,45,24.16294377,27.0644,0.644444444,0.644444444,True,1,0
trip-153688433797310425,0,0.14563361396855717,Normal,,596,242,265.3774677,328.4629,2.462809917,1.315789474,True,1,0
trip-153741260448905372,0,0.13731605760338939,Normal,,63,18,9.113255896,12.2229,3.5,3.5,True,0,0
trip-153843819506141838,0,0.09000705573584133,Normal,,33,49,22.30733181,68.9564,0.673469388,0.285714286,False,0,0
trip-153824473934291221,0,0.15422439906107677,Normal,,343,211,220.6656746,245.3117,1.625592417,2.294117647,True,1,0
trip-153749842413154858,0,0.1890744617788077,Normal,,106,64,67.04888004,91.6424,1.65625,1.578947368,True,1,0
trip-153790348189892993,0,0.17786696261513607,Normal,,212,97,88.59299823,116.2739,2.18556701,1.166666667,True,1,0
trip-153733077450483607,0,0.18613469720939751,Normal,,43,25,18.60223085,21.6812,1.72,2.166666667,True,1,0
trip-153852211018041566,0,0.18680954245032733,Normal,,42,21,23.87523126,29.2372,2.0,2.0,True,0,0
trip-153747019098208052,0,0.15593641649770568,Normal,,455,252,308.7445608,337.0471,1.805555556,1.4375,True,1,0
trip-153716117860885764,1,-0.048407940769020885,Fraud,,2564,1392,1520.081998,1859.8943,1.841954023,1.095238095,True,1,0
trip-153829263248807816,0,0.14911307937122698,Normal,,396,219,242.8314799,290.8696,1.808219178,0.65625,True,1,0
trip-153695002440211240,0,0.019432721557004706,Normal,,536,226,209.5860043,288.0417,2.371681416,5.857142857,False,1,0
trip-153850724778170196,1,-0.013154166491145536,Fraud,,2263,1298,1431.778238,1741.4366,1.743451464,2.1875,True,1,0
trip-153764249867735048,0,0.11634897755821727,Normal,,348,141,132.7704911,150.8697,2.468085106,1.176470588,True,0,0
trip-153839198064132248,0,0.15706675610666765,Normal,,374,218,264.3328445,296.3557,1.71559633,1.555555556,True,1,0
trip-153789409927224463,0,0.14137852328196449,Normal,,60,30,23.57926079,29.9112,2.0,1.333333333,False,0,0
trip-153697967233504974,0,0.09431027222424704,Normal,-3.215,149,67,69.41636599,90.0011,2.223880597,2.75,False,1,0
trip-153846276333642499,0,0.11636454486035547,Normal,,662,316,374.9332607,444.4757,2.094936709,3.666666667,True,1,0
trip-153836554163118036,0,0.05698930951112391,Normal,-2.4133333333333336,76,32,39.33018508,42.9538,2.375,9.0,False,0,0
trip-153684407942298599,0,0.08771878174461939,Normal,,164,96,70.04546421,85.6833,1.708333333,3.714285714,False,0,0
trip-153791851327529260,0,0.1902946906115589,Normal,,76,36,44.54666149,48.0674,2.111111111,1.545454545,True,1,0
trip-153686451896220489,0,0.11952263024774956,Normal,,62,56,47.03952244,60.0552,1.107142857,0.571428571,False,0,0
trip-153703984552320626,0,0.16710262460132086,Normal,,16,10,9.936414508,12.3691,1.6,1.6,True,0,0
trip-153833870019496507,0,0.12448865900901374,Normal,,621,413,440.9292272,546.878,1.503631961,1.35,True,1,0
trip-153675813938195151,0,0.035686747653436934,Normal,,699,297,350.0919998,397.5905,2.353535354,1.666666667,False,1,0
trip-153671128962918389,0,0.11513873169482397,Normal,-9.403333333333334,21,12,9.734274676,13.2469,1.75,1.75,True,0,0
trip-153774263614858836,0,0.1529710070807706,Normal,,512,213,242.5066097,302.5758,2.403755869,1.296296296,True,1,0
trip-153850645018665189,0,0.1537453271691302,Normal,5.17,137,69,89.85051612,98.4722,1.985507246,1.333333333,True,1,0
trip-153778200829175911,0,0.1826408330666388,Normal,,153,84,110.0214472,117.9237,1.821428571,2.3125,True,1,0
trip-153778414654600637,0,0.1403860356643622,Normal,,44,25,24.10376878,27.9011,1.76,1.666666667,False,0,0
trip-153791260739238962,0,0.18064023729141426,Normal,,29,21,22.09696856,23.1326,1.380952381,1.380952381,True,0,0
trip-153772527189203803,0,0.05257468027310719,Normal,,273,146,189.1367055,207.6364,1.869863014,2.090909091,False,0,0
trip-153853874241060598,0,0.15904840350189486,Normal,,17,8,10.27410306,10.8464,2.125,2.125,True,0,0
trip-153741119653443567,0,0.00037402915892614796,Normal,,364,77,60.60114949,72.1057,4.727272727,8.25,False,1,0
trip-153778059310553932,0,0.14848167417273817,Normal,2.5216666666666665,333,199,220.7055836,262.7607,1.673366834,1.5,True,1,0
trip-153687509403784123,0,0.18149714477194334,Normal,,46,20,18.22895702,21.846,2.3,2.2,True,1,0
trip-153767118628567482,0,0.16235721895398886,Normal,,17,14,10.41045471,14.7663,1.214285714,1.214285714,True,0,0
trip-153800108136846788,0,0.18263133829523753,Normal,-0.8533333333333334,55,31,22.04144226,35.3967,1.774193548,1.774193548,True,0,0
trip-153736544738083508,0,0.14569489574371125,Normal,,570,299,352.6445857,399.5378,1.906354515,1.6,True,1,0
trip-153773862243457623,0,0.1335061133297093,Normal,,208,152,66.62219468,110.4366,1.368421053,1.104477612,True,0,0
trip-153714705706008850,0,0.183327507822107,Normal,,63,40,44.25016426,56.7831,1.575,1.55,True,0,0
trip-153796781323528185,0,0.06461182210386651,Normal,-3.025,1445,828,836.104131,1131.3428,1.745169082,1.35483871,True,1,0
trip-153852582771261233,0,0.13450917809423735,Normal,,109,46,50.50881951,58.4597,2.369565217,2.076923077,False,0,0
trip-153680606156286671,0,0.10064192844234776,Normal,-4.613333333333333,213,57,46.70379144,76.3456,3.736842105,4.55,True,1,0
trip-153730656570826569,0,0.18275357288295085,Normal,,64,42,44.49348676,55.2071,1.523809524,1.214285714,True,0,0
trip-153710955991581752,0,0.16532729165799126,Normal,,217,149,178.76537,202.2331,1.456375839,1.647058824,True,1,0
trip-153679909548806546,0,0.12062705734530771,Normal,,48,27,23.9684295,29.3858,1.777777778,3.333333333,False,1,0
trip-153840714342487567,0,0.07021756180880678,Normal,,96,65,54.37045541,63.9976,1.476923077,8.0,False,0,0
trip-153686168263314719,0,0.07355689334080817,Normal,,1204,712,770.1222441,916.2572,1.691011236,3.0,True,1,0
trip-153672022267158924,0,0.08903135873253609,Normal,,1416,762,902.8383052,1067.8881,1.858267717,1.117647059,True,1,0
trip-153755779245834106,0,0.19271103770982229,Normal,,38,21,22.19380828,28.05,1.80952381,1.80952381,True,1,0
trip-153678469991623766,0,0.1349846902367719,Normal,,94,48,44.14160153,63.4343,1.958333333,1.2,False,1,0
trip-153798717393530159,0,0.06993932289735083,Normal,,410,236,197.233806,300.7009,1.737288136,1.458333333,False,1,0
trip-153761552905375941,0,0.1546651130452376,Normal,,427,254,309.1391679,347.4064,1.681102362,1.777777778,True,1,0
trip-153763047980223444,0,0.1837125868902702,Normal,,83,31,27.53865235,31.1789,2.677419355,1.444444444,True,1,0
trip-153825320316237790,0,0.04647793089228791,Normal,,2079,1028,1166.010011,1406.6183,2.022373541,1.588235294,True,1,0
trip-153826756831018104,0,0.09303774709066137,Normal,-14.845,28,14,9.681167928,13.7817,2.0,2.0,True,0,0
trip-153751763164147338,0,0.1782117681065225,Normal,,237,119,155.0418649,168.4464,1.991596639,2.117647059,True,1,0
trip-153818784850260867,0,0.09290156151833417,Normal,,1331,714,858.5526191,1007.7643,1.864145658,1.263157895,True,1,0
trip-153825593546031130,0,0.10388650217239198,Normal,,18,14,12.78601634,13.7384,1.285714286,2.0,False,1,0
trip-153788609818034155,0,0.127561385976534,Normal,,646,224,287.0640826,317.4326,2.883928571,1.238095238,True,1,0
trip-153841583987416863,0,0.18025680716518472,Normal,,30,20,18.67148672,21.9686,1.5,1.25,True,0,0
trip-153756212219659251,0,0.19381148617343386,Normal,,55,33,45.13320618,45.2854,1.666666667,1.733333333,True,1,0
trip-153839325902727888,0,0.14315563748430543,Normal,,516,310,375.4742141,426.31,1.664516129,1.8,True,1,0
trip-153714638868942050,0,0.1832173161344457,Normal,,180,92,111.1347659,128.8424,1.956521739,2.125,True,1,0
trip-153833605814602019,0,0.1407854311288108,Normal,,345,248,246.3322649,316.316,1.391129032,0.836363636,True,1,0
trip-153679698405227015,0,0.1792215073613388,Normal,-3.015,34,17,22.84026424,25.3821,2.0,2.0,True,1,0
trip-153705302283040335,1,-0.0028930813937440014,Fraud,,2415,1229,1408.666411,1679.1979,1.965012205,1.631578947,True,1,0
trip-153768216995336821,0,0.07502694080408068,Normal,,1395,841,924.8900886,1098.7312,1.658739596,1.363636364,True,1,0
trip-153764498037969199,0,0.0985463879127495,Normal,,396,190,220.0082856,269.4417,2.084210526,7.1,True,1,0
trip-153852242345554582,0,0.10667031297395918,Normal,-2.55,766,413,550.7276155,585.5445,1.85472155,1.533333333,True,1,0
trip-153822694286984566,0,0.14318383654023314,Normal,,691,366,440.5891933,496.6804,1.887978142,1.722222222,True,1,0
trip-153802284116523998,0,0.12868754149603878,Normal,-7.031666666666666,15,9,9.304288298,11.8396,1.666666667,1.666666667,True,0,0
trip-153698682865917127,0,0.18486984401863504,Normal,,162,87,72.03357516,85.1199,1.862068966,1.333333333,True,1,0
trip-153804168897321500,0,0.136987789085953,Normal,,81,57,38.64931178,45.6904,1.421052632,1.6,False,0,0
trip-153781676857724728,0,0.15494295813270226,Normal,,538,269,264.6068074,349.298,2.0,1.4,True,1,0
trip-153738678570611724,0,0.18595741336105892,Normal,,56,38,27.50248983,37.3178,1.473684211,1.6,True,0,0
trip-153722639503835798,0,0.16636225389757303,Normal,,272,160,177.4732285,223.9085,1.7,1.454545455,True,1,0
